Keypoints,Class
"[[0.26830536 0.36551654 0.8854377 ]
 [0.2563809  0.38980606 0.75602996]
 [0.25614375 0.38829812 0.8732606 ]
 [0.2782376  0.4292323  0.8683988 ]
 [0.27817392 0.42723885 0.8436828 ]
 [0.37931597 0.4292511  0.7494384 ]
 [0.3632142  0.4122611  0.95912063]
 [0.20611773 0.47197568 0.51941013]
 [0.21210116 0.4563348  0.43463624]
 [0.08479141 0.5373614  0.7969972 ]
 [0.08342325 0.5380731  0.7618087 ]
 [0.6429897  0.43202198 0.8761718 ]
 [0.64371896 0.41565603 0.96288145]
 [0.78668123 0.65513235 0.79214376]
 [0.696085   0.19573648 0.89549667]
 [0.86717176 0.9017409  0.9059481 ]
 [0.92538995 0.18220805 0.94216305]]",Warrior One
"[[0.27427468 0.43801323 0.83505565]
 [0.27166    0.4660883  0.86491543]
 [0.27028707 0.46200493 0.8994772 ]
 [0.311008   0.49524778 0.8092969 ]
 [0.30766496 0.49117547 0.7448256 ]
 [0.3989796  0.4714565  0.7475858 ]
 [0.39643958 0.45729676 0.91540974]
 [0.2160659  0.4884086  0.71138155]
 [0.21697333 0.4851179  0.7027609 ]
 [0.12159696 0.55905586 0.73332703]
 [0.12634476 0.5627961  0.6027024 ]
 [0.67499334 0.46046823 0.8510293 ]
 [0.67787683 0.42877075 0.84688354]
 [0.8252194  0.6825484  0.8727816 ]
 [0.69950634 0.21139963 0.915129  ]
 [0.8951698  0.91673344 0.85740733]
 [0.92991674 0.16939627 0.8949324 ]]",Warrior One
"[[0.28477377 0.43532473 0.7368592 ]
 [0.2829543  0.4621451  0.8267726 ]
 [0.28157654 0.45805988 0.8023132 ]
 [0.32176954 0.48538408 0.75445384]
 [0.31983173 0.48431367 0.8503673 ]
 [0.4054935  0.4626555  0.9062481 ]
 [0.4044714  0.44723043 0.94683343]
 [0.2283333  0.4780801  0.75132465]
 [0.23036526 0.47358763 0.77285767]
 [0.13353375 0.5483494  0.7123481 ]
 [0.13771611 0.54836065 0.62025404]
 [0.6807464  0.45267573 0.87016475]
 [0.68185174 0.42016372 0.8878727 ]
 [0.8244245  0.6693498  0.8504648 ]
 [0.70237565 0.206943   0.8515758 ]
 [0.89836603 0.9001441  0.8343147 ]
 [0.92674476 0.16594964 0.89293665]]",Warrior One
"[[0.24969116 0.509476   0.61179394]
 [0.23422423 0.4924906  0.66311026]
 [0.23026912 0.49178773 0.5559511 ]
 [0.24474557 0.4533666  0.87695193]
 [0.24464636 0.45157078 0.63022625]
 [0.32568076 0.45082515 0.81103086]
 [0.33253258 0.44527137 0.8469279 ]
 [0.1950124  0.4991748  0.45062777]
 [0.19526972 0.5041662  0.8454747 ]
 [0.078368   0.46536955 0.7023231 ]
 [0.07324    0.4733414  0.8059752 ]
 [0.5941236  0.4733868  0.8699199 ]
 [0.5926838  0.45318693 0.6933744 ]
 [0.73125404 0.6378857  0.9340721 ]
 [0.7850293  0.36027157 0.9147408 ]
 [0.9311992  0.69378275 0.92604905]
 [0.91366124 0.252706   0.13418092]]",Warrior One
"[[0.31608164 0.43361115 0.76321054]
 [0.334501   0.42477003 0.71180296]
 [0.33565646 0.4258521  0.8191464 ]
 [0.37223962 0.4587301  0.599831  ]
 [0.37014303 0.46048793 0.7122278 ]
 [0.40150642 0.5361656  0.68381643]
 [0.39798883 0.51955664 0.74326205]
 [0.21783414 0.5323102  0.62963665]
 [0.23099443 0.52817804 0.6402993 ]
 [0.09350998 0.528886   0.54282767]
 [0.09323323 0.529754   0.35289738]
 [0.6537536  0.578662   0.8355826 ]
 [0.6493109  0.5393     0.9066179 ]
 [0.710954   0.7847439  0.9344422 ]
 [0.8095264  0.35197836 0.8648703 ]
 [0.92940307 0.7731437  0.9105102 ]
 [0.9316618  0.16030043 0.7509727 ]]",Warrior One
"[[0.2878882  0.38872057 0.7753362 ]
 [0.29485875 0.3655509  0.77745306]
 [0.296787   0.36614808 0.67906153]
 [0.3419115  0.3616782  0.8330723 ]
 [0.34315705 0.36238074 0.85906744]
 [0.3962236  0.42554677 0.938831  ]
 [0.39961305 0.4078326  0.84547913]
 [0.22842929 0.43125293 0.7403761 ]
 [0.23002113 0.42117366 0.7630544 ]
 [0.1029499  0.39832756 0.615767  ]
 [0.10043404 0.39878502 0.74799705]
 [0.6578202  0.5491356  0.90243936]
 [0.666019   0.51594406 0.801638  ]
 [0.6845174  0.76783407 0.93050915]
 [0.81199324 0.34276393 0.6859133 ]
 [0.9114426  0.7823959  0.93573296]
 [0.9196396  0.12673838 0.7312181 ]]",Warrior One
"[[0.23934817 0.405691   0.7363912 ]
 [0.24069422 0.4266986  0.84962344]
 [0.2397692  0.423283   0.8170278 ]
 [0.28921902 0.44456747 0.8936363 ]
 [0.28386417 0.44112527 0.64423525]
 [0.37890887 0.4404676  0.8163414 ]
 [0.37486216 0.4009183  0.8956115 ]
 [0.23494357 0.381828   0.49239972]
 [0.2481085  0.37712008 0.6271061 ]
 [0.09168679 0.40530625 0.49790686]
 [0.09809415 0.39553133 0.5304258 ]
 [0.6161094  0.4496778  0.6422062 ]
 [0.619254   0.42216915 0.7220249 ]
 [0.7952184  0.6144179  0.6676333 ]
 [0.7392665  0.25990498 0.80791694]
 [0.92737037 0.77661335 0.6888896 ]
 [0.92937875 0.26433474 0.8167501 ]]",Warrior One
"[[0.3070185  0.5739893  0.83673984]
 [0.29009834 0.563995   0.8334754 ]
 [0.28985584 0.55643594 0.8823743 ]
 [0.29707792 0.52197176 0.8473916 ]
 [0.3004593  0.5104969  0.8352318 ]
 [0.3873943  0.524214   0.7038238 ]
 [0.3931036  0.47967476 0.81436706]
 [0.23023209 0.5253115  0.7716569 ]
 [0.22521293 0.50450754 0.67252636]
 [0.09451759 0.5130048  0.6950037 ]
 [0.09119446 0.48332566 0.48910433]
 [0.6358474  0.5084313  0.8553904 ]
 [0.63601553 0.45311195 0.8861386 ]
 [0.7346266  0.67222846 0.9333091 ]
 [0.78889227 0.32618028 0.83873475]
 [0.93226725 0.6839306  0.9274286 ]
 [0.90781534 0.22707494 0.8510493 ]]",Warrior One
"[[0.27142113 0.66215664 0.8825826 ]
 [0.29235476 0.6886715  0.8153602 ]
 [0.28032807 0.6837044  0.8329228 ]
 [0.35067505 0.6786796  0.894021  ]
 [0.33142763 0.67750907 0.78626204]
 [0.4212238  0.6371237  0.72324485]
 [0.32493865 0.53185827 0.77307475]
 [0.60141087 0.7127135  0.84497064]
 [0.16723081 0.6324688  0.7705904 ]
 [0.723654   0.7671086  0.83323914]
 [0.08215    0.72023755 0.7668035 ]
 [0.62958145 0.5673906  0.92901784]
 [0.63442296 0.4463245  0.8541262 ]
 [0.787759   0.75938827 0.91449344]
 [0.6648798  0.20636393 0.86479384]
 [0.9126202  0.93070054 0.9323286 ]
 [0.91749024 0.15924262 0.9398682 ]]",Warrior One
"[[0.27893195 0.4012631  0.6697695 ]
 [0.27566496 0.42435503 0.8155082 ]
 [0.27611354 0.42191994 0.78946114]
 [0.32285044 0.44474155 0.844207  ]
 [0.3207768  0.44316024 0.726852  ]
 [0.40594676 0.42875865 0.9207457 ]
 [0.39861318 0.42281803 0.9272252 ]
 [0.24610962 0.39815435 0.764667  ]
 [0.24244894 0.39518455 0.55191135]
 [0.12471533 0.43202934 0.7562442 ]
 [0.12993075 0.43389925 0.69029385]
 [0.6486182  0.45159137 0.8040483 ]
 [0.6557721  0.41750073 0.8266565 ]
 [0.7947427  0.64181095 0.78922516]
 [0.7026271  0.22150253 0.857534  ]
 [0.92746073 0.83806556 0.83340245]
 [0.92540306 0.23381536 0.9342508 ]]",Warrior One
"[[0.28678605 0.3792466  0.86508656]
 [0.27301252 0.40219826 0.8816914 ]
 [0.27270335 0.40037033 0.9151865 ]
 [0.2953952  0.44367835 0.84425426]
 [0.2956596  0.43621555 0.8395467 ]
 [0.3950867  0.44198582 0.7596145 ]
 [0.38103825 0.42751655 0.94044745]
 [0.22456361 0.48611426 0.63201773]
 [0.22039895 0.48164046 0.76229733]
 [0.11029483 0.5508449  0.6749377 ]
 [0.1088643  0.55019695 0.67914915]
 [0.6482836  0.4453795  0.93638283]
 [0.64896375 0.43416983 0.84928226]
 [0.7890057  0.656577   0.791477  ]
 [0.70135945 0.21747246 0.9412975 ]
 [0.8635225  0.8940475  0.8728546 ]
 [0.9248721  0.20244677 0.8084497 ]]",Warrior One
"[[0.26096642 0.5240796  0.8408515 ]
 [0.2680633  0.4981231  0.72882676]
 [0.26812384 0.50086904 0.6923662 ]
 [0.3179028  0.49404895 0.7793582 ]
 [0.3192988  0.49327126 0.71115315]
 [0.38570857 0.54162914 0.7805563 ]
 [0.38962302 0.55583596 0.9001976 ]
 [0.22561543 0.5774209  0.6210363 ]
 [0.22523202 0.5779747  0.78632253]
 [0.10289264 0.5608349  0.619969  ]
 [0.10059138 0.5671944  0.59348035]
 [0.6528186  0.5142765  0.8302259 ]
 [0.65518576 0.5538767  0.84611106]
 [0.78445995 0.3396976  0.91756594]
 [0.6801999  0.77679557 0.9291347 ]
 [0.9170521  0.13167338 0.8914312 ]
 [0.9198682  0.7965244  0.89024335]]",Warrior One
"[[0.2783942  0.5117285  0.7315266 ]
 [0.29316866 0.52394485 0.78869224]
 [0.29268932 0.5238521  0.60723436]
 [0.33902186 0.5105295  0.920977  ]
 [0.3409536  0.51305443 0.9103061 ]
 [0.38310242 0.47007397 0.8525078 ]
 [0.3770027  0.47017062 0.8778131 ]
 [0.21654174 0.45014346 0.7181103 ]
 [0.21369632 0.45814833 0.69751364]
 [0.09486477 0.448262   0.7435945 ]
 [0.09536333 0.45387724 0.43609923]
 [0.6564722  0.4733432  0.8418325 ]
 [0.6628601  0.45465878 0.959996  ]
 [0.82755876 0.65041083 0.8191298 ]
 [0.7187498  0.24426468 0.8604981 ]
 [0.9498982  0.8249883  0.8363356 ]
 [0.92835104 0.24398403 0.89557165]]",Warrior One
"[[0.29877883 0.38669264 0.7605402 ]
 [0.2957518  0.40550542 0.63055587]
 [0.29701763 0.40661335 0.676831  ]
 [0.3342919  0.42900681 0.72054195]
 [0.3426386  0.43296465 0.8024158 ]
 [0.40728313 0.42515486 0.73247516]
 [0.4021475  0.4042214  0.87540704]
 [0.25736317 0.3542868  0.6625049 ]
 [0.25521412 0.36398873 0.8232988 ]
 [0.11151332 0.3377069  0.64970994]
 [0.10863846 0.34959424 0.79745233]
 [0.695141   0.4972556  0.89809656]
 [0.69724363 0.4475564  0.89714146]
 [0.8422827  0.69264185 0.87957263]
 [0.7163258  0.21082245 0.8684297 ]
 [0.96828425 0.8970918  0.86502534]
 [0.95357    0.21464987 0.76355296]]",Warrior One
"[[0.30479386 0.40259823 0.8401339 ]
 [0.29833665 0.42500764 0.7610156 ]
 [0.2972713  0.42294815 0.7236968 ]
 [0.3340748  0.46044642 0.8873303 ]
 [0.3290244  0.45424777 0.8071125 ]
 [0.42277184 0.46131477 0.80146456]
 [0.41475964 0.43390852 0.8893093 ]
 [0.2475056  0.46235052 0.81114095]
 [0.24894404 0.44486043 0.6597387 ]
 [0.12560378 0.48814794 0.65335107]
 [0.12672225 0.48537496 0.6866046 ]
 [0.6738367  0.47362024 0.76031214]
 [0.6740745  0.4140235  0.8852021 ]
 [0.82048374 0.64878756 0.8500643 ]
 [0.6885878  0.19601731 0.9041583 ]
 [0.90553504 0.8677027  0.9476641 ]
 [0.9092299  0.21238871 0.88313735]]",Warrior One
"[[0.26879305 0.51335406 0.7007607 ]
 [0.26932397 0.49097395 0.80927455]
 [0.268946   0.48959798 0.79943216]
 [0.3143786  0.47942045 0.76470476]
 [0.3165463  0.47602624 0.8721651 ]
 [0.36878845 0.5334621  0.8342138 ]
 [0.36580884 0.5158694  0.6771359 ]
 [0.2129391  0.54437757 0.7679213 ]
 [0.21163909 0.5402225  0.8520498 ]
 [0.08458569 0.5317947  0.57781565]
 [0.08200145 0.53148884 0.8043732 ]
 [0.6315784  0.534944   0.7555628 ]
 [0.6247084  0.49268302 0.8356677 ]
 [0.7153043  0.73131436 0.8827314 ]
 [0.80641943 0.3461967  0.8968167 ]
 [0.9366873  0.728246   0.8044244 ]
 [0.94518083 0.17829604 0.8105434 ]]",Warrior One
"[[0.33504224 0.4937201  0.8181734 ]
 [0.33923376 0.47093686 0.82209283]
 [0.34098095 0.4693223  0.8271983 ]
 [0.38656625 0.46698666 0.6953124 ]
 [0.3879487  0.46407533 0.7706367 ]
 [0.43859264 0.531538   0.9312996 ]
 [0.44677106 0.5143818  0.60053617]
 [0.26267123 0.5707986  0.89743674]
 [0.26717257 0.569356   0.8363138 ]
 [0.12498347 0.58066976 0.56158686]
 [0.12420846 0.5810187  0.6526041 ]
 [0.69829273 0.598078   0.91592455]
 [0.7036504  0.55393517 0.8823614 ]
 [0.6976386  0.82434696 0.9683116 ]
 [0.82439345 0.3620726  0.7962314 ]
 [0.93747944 0.8177837  0.8952155 ]
 [0.9064241  0.10612994 0.92826533]]",Warrior One
"[[0.31935275 0.33650845 0.80772203]
 [0.3092213  0.3584891  0.55280817]
 [0.31040496 0.35598817 0.6637081 ]
 [0.33804774 0.38939708 0.88026226]
 [0.33931166 0.38906974 0.9003773 ]
 [0.42223987 0.38744915 0.6840019 ]
 [0.41369385 0.37487152 0.84018564]
 [0.24400108 0.35155615 0.5354725 ]
 [0.24216978 0.3535417  0.65811145]
 [0.10828159 0.3569994  0.5745968 ]
 [0.11269459 0.3610383  0.7416153 ]
 [0.7105706  0.36336955 0.8522129 ]
 [0.7130929  0.34112316 0.78901565]
 [0.85901386 0.5974367  0.88769215]
 [0.68639624 0.12360842 0.93566954]
 [0.88926256 0.8511941  0.9204753 ]
 [0.9074731  0.18438116 0.9620985 ]]",Warrior One
"[[0.28579783 0.41067922 0.85761786]
 [0.26826516 0.42966127 0.84152555]
 [0.267069   0.42891884 0.8083941 ]
 [0.28281748 0.471692   0.8370544 ]
 [0.2835454  0.4686648  0.8508455 ]
 [0.36802414 0.48894286 0.8413221 ]
 [0.3612697  0.47662005 0.9111934 ]
 [0.20502713 0.4898273  0.56669164]
 [0.20253481 0.4919499  0.6960735 ]
 [0.09245025 0.5380938  0.6892904 ]
 [0.09885799 0.5431902  0.81803036]
 [0.65684354 0.46551523 0.7668859 ]
 [0.65121704 0.4419628  0.8437295 ]
 [0.8223502  0.65037256 0.91069144]
 [0.68172425 0.23969021 0.81999636]
 [0.92822856 0.8421997  0.9119867 ]
 [0.882848   0.2372382  0.9705257 ]]",Warrior One
"[[0.2794802  0.5289931  0.7103317 ]
 [0.29398367 0.54688895 0.6556638 ]
 [0.29496866 0.54692435 0.5932598 ]
 [0.3415265  0.5386623  0.8583422 ]
 [0.344008   0.5373091  0.7592274 ]
 [0.3611212  0.49698314 0.59631455]
 [0.3622342  0.47585192 0.6032599 ]
 [0.20018089 0.474533   0.7490594 ]
 [0.20191838 0.46657753 0.7167491 ]
 [0.08819133 0.5050546  0.60159516]
 [0.08476866 0.49822813 0.6056236 ]
 [0.6459649  0.45097408 0.80151975]
 [0.6455522  0.47539282 0.82426506]
 [0.6773232  0.21063463 0.8570242 ]
 [0.79728967 0.6538917  0.7408357 ]
 [0.9291374  0.24136183 0.9309012 ]
 [0.90658957 0.83690786 0.6534133 ]]",Warrior One
"[[0.2600053  0.51978105 0.7267699 ]
 [0.24898052 0.499827   0.72064126]
 [0.24893531 0.49986362 0.7715664 ]
 [0.26641583 0.46403745 0.8544648 ]
 [0.26918897 0.46108258 0.88260776]
 [0.3601968  0.46762866 0.8045085 ]
 [0.35999438 0.47647938 0.8713705 ]
 [0.20771311 0.4237875  0.47449207]
 [0.20573717 0.42921335 0.6547313 ]
 [0.1219098  0.36144876 0.41197002]
 [0.09889451 0.35119495 0.74570304]
 [0.6213648  0.46793085 0.695669  ]
 [0.62117636 0.49957144 0.7034341 ]
 [0.7928787  0.3278183  0.8667783 ]
 [0.7287766  0.7214644  0.7729677 ]
 [0.93550724 0.17424262 0.7960808 ]
 [0.95629376 0.7417718  0.8688214 ]]",Warrior One
"[[0.3656225  0.48959005 0.49413794]
 [0.37006977 0.48459756 0.6030785 ]
 [0.36767453 0.48606586 0.5730085 ]
 [0.37663543 0.4938506  0.5317035 ]
 [0.36688557 0.4984276  0.44801003]
 [0.37331876 0.54429066 0.6469368 ]
 [0.37658834 0.5331029  0.6513935 ]
 [0.31387478 0.44322473 0.60016537]
 [0.31927156 0.4348042  0.43609434]
 [0.28853294 0.34937215 0.7662556 ]
 [0.29093578 0.3435215  0.58186066]
 [0.53405374 0.5655966  0.51168245]
 [0.53222257 0.5693908  0.6180572 ]
 [0.5922885  0.4463846  0.76996064]
 [0.5248594  0.7382574  0.86158824]
 [0.63969254 0.31825384 0.73696077]
 [0.6686736  0.73079    0.778168  ]]",Warrior One
"[[0.3542239  0.67439544 0.6598326 ]
 [0.3568216  0.6863722  0.48316315]
 [0.35913235 0.68949646 0.49538133]
 [0.38880348 0.6847632  0.8002695 ]
 [0.3918187  0.68645537 0.73931164]
 [0.42203593 0.6613786  0.5880525 ]
 [0.41339564 0.6575203  0.7602844 ]
 [0.2983409  0.64338493 0.6490482 ]
 [0.30677184 0.64959633 0.7368938 ]
 [0.21401332 0.63980496 0.8430201 ]
 [0.20667282 0.64614666 0.64434814]
 [0.61876154 0.656044   0.83627427]
 [0.61740696 0.6466286  0.7763756 ]
 [0.73811245 0.7859226  0.75001484]
 [0.6547568  0.49477345 0.848104  ]
 [0.8210154  0.91805315 0.70680404]
 [0.804113   0.49541062 0.94833744]]",Warrior One
"[[0.33934104 0.5504802  0.5621811 ]
 [0.3396543  0.53618866 0.5074716 ]
 [0.34129494 0.5374211  0.54605323]
 [0.37155548 0.51777476 0.6587752 ]
 [0.36905402 0.51656526 0.68358713]
 [0.4256169  0.5335247  0.84428334]
 [0.42443752 0.5291013  0.78233373]
 [0.3136762  0.49039927 0.5672725 ]
 [0.31998178 0.49125755 0.59314144]
 [0.23806952 0.4528897  0.5635335 ]
 [0.23548931 0.45325083 0.77756715]
 [0.61049104 0.54070956 0.8776462 ]
 [0.6123131  0.51750875 0.8020481 ]
 [0.60157615 0.6790518  0.8588507 ]
 [0.68278366 0.35809755 0.7648336 ]
 [0.7532872  0.69930446 0.7925415 ]
 [0.7184774  0.21676679 0.8900012 ]]",Warrior One
"[[0.38526925 0.5634395  0.6584857 ]
 [0.38159686 0.57277596 0.6928501 ]
 [0.38216883 0.57199776 0.65130746]
 [0.3913178  0.5928628  0.6154684 ]
 [0.39180154 0.59373957 0.5404086 ]
 [0.4445757  0.5827441  0.6980603 ]
 [0.4425092  0.6048934  0.60206616]
 [0.3453494  0.57488483 0.5322496 ]
 [0.5231138  0.6236455  0.22602718]
 [0.27280483 0.5917706  0.4651569 ]
 [0.27326012 0.591352   0.59465724]
 [0.60298884 0.57208663 0.7633599 ]
 [0.59727806 0.5734133  0.640693  ]
 [0.67191845 0.6831052  0.52098584]
 [0.6338576  0.43879893 0.7951853 ]
 [0.7432219  0.7686978  0.4693066 ]
 [0.75202245 0.41476196 0.79336226]]",Warrior One
"[[0.2638104  0.4325648  0.03421917]
 [0.304576   0.38991386 0.11476596]
 [0.23839581 0.41425872 0.04686305]
 [0.03350268 0.49561903 0.11020767]
 [0.29308063 0.4567086  0.09698854]
 [0.07041506 0.49843708 0.1565652 ]
 [0.3149701  0.48034915 0.08024929]
 [0.38501254 0.45991206 0.05789494]
 [0.39627653 0.455082   0.05665512]
 [0.43335694 0.4210983  0.02642626]
 [0.45498326 0.3470631  0.03389529]
 [0.6933129  0.53495395 0.01760161]
 [0.6696531  0.47509715 0.03273361]
 [0.71360564 0.16051951 0.16836423]
 [0.71504396 0.15894575 0.11716581]
 [0.9356064  0.1757747  0.16119249]
 [0.93460923 0.17929673 0.10927569]]",Warrior One
"[[0.30813515 0.69036156 0.5091622 ]
 [0.29022306 0.6702449  0.5247187 ]
 [0.2928431  0.671786   0.5637399 ]
 [0.3043253  0.61975694 0.6193848 ]
 [0.30467454 0.6209546  0.6759995 ]
 [0.39449075 0.62021697 0.8271061 ]
 [0.38554192 0.62440723 0.79179406]
 [0.23355053 0.5670491  0.70772064]
 [0.21792483 0.58468497 0.59204715]
 [0.16224301 0.533702   0.16661504]
 [0.08780675 0.54183346 0.6828553 ]
 [0.68349695 0.63927823 0.82203096]
 [0.68654966 0.6153112  0.748578  ]
 [0.695802   0.856174   0.83476186]
 [0.8398697  0.384491   0.91856253]
 [0.9401219  0.8661168  0.7785345 ]
 [0.90789074 0.10390667 0.78579575]]",Warrior One
"[[0.21829255 0.4950329  0.7682822 ]
 [0.21312578 0.51598614 0.5523957 ]
 [0.21416864 0.5146772  0.57673323]
 [0.2582844  0.54177684 0.88914675]
 [0.25549993 0.5379862  0.67927486]
 [0.3381351  0.5213003  0.8860439 ]
 [0.31781378 0.48320806 0.9128048 ]
 [0.15462416 0.5460177  0.46773914]
 [0.15378638 0.5438247  0.62416923]
 [0.07263856 0.583286   0.6027936 ]
 [0.08371654 0.5813464  0.64488447]
 [0.6054546  0.46171585 0.8909322 ]
 [0.59882814 0.40055442 0.88923895]
 [0.7879385  0.6493718  0.8325249 ]
 [0.6696159  0.19384268 0.85262835]
 [0.9321517  0.85365987 0.78373533]
 [0.89884305 0.1882131  0.8294018 ]]",Warrior One
"[[0.3519637  0.41008726 0.48299414]
 [0.3545283  0.39626378 0.37314895]
 [0.3527751  0.39848384 0.4469488 ]
 [0.37879956 0.38383207 0.55697525]
 [0.37066004 0.38320544 0.51688915]
 [0.40253708 0.41984066 0.6758574 ]
 [0.3965629  0.41378653 0.6447809 ]
 [0.33386183 0.37072283 0.3192637 ]
 [0.34002    0.36809704 0.2550571 ]
 [0.2618198  0.3257176  0.7314651 ]
 [0.25950077 0.31733075 0.5347205 ]
 [0.55099416 0.48091644 0.7221197 ]
 [0.5574333  0.46655115 0.75290036]
 [0.5969901  0.583881   0.7808943 ]
 [0.62998694 0.3730196  0.4212833 ]
 [0.71180385 0.60180753 0.8641871 ]
 [0.72237533 0.23022185 0.7416044 ]]",Warrior One
"[[0.2191193  0.50089896 0.6862806 ]
 [0.21294446 0.4774793  0.8758817 ]
 [0.21439584 0.47643876 0.86794305]
 [0.2412485  0.45499718 0.8052778 ]
 [0.24741484 0.45196673 0.73110825]
 [0.3178921  0.4893563  0.80017495]
 [0.32062268 0.45182395 0.73600274]
 [0.16532922 0.44715768 0.40132323]
 [0.15226467 0.4285507  0.5925066 ]
 [0.0315101  0.413993   0.5948184 ]
 [0.0279024  0.40132815 0.6658579 ]
 [0.56186634 0.54894716 0.82637167]
 [0.565661   0.4877159  0.8436625 ]
 [0.6457784  0.69494855 0.9181389 ]
 [0.7371626  0.34243488 0.9069974 ]
 [0.82906854 0.67819744 0.6964355 ]
 [0.87423325 0.19647251 0.83726096]]",Warrior One
"[[0.27129763 0.38149387 0.8497669 ]
 [0.2849176  0.3650534  0.8545858 ]
 [0.29017803 0.35975605 0.8224159 ]
 [0.34295407 0.37227428 0.8195149 ]
 [0.3563529  0.37050292 0.89611906]
 [0.30232978 0.49537772 0.93191767]
 [0.44374296 0.40674657 0.6466147 ]
 [0.17388436 0.40195864 0.89176095]
 [0.59512246 0.37666693 0.71905375]
 [0.09105816 0.32594314 0.9142235 ]
 [0.71687436 0.31006658 0.9030961 ]
 [0.62346745 0.61592835 0.80198216]
 [0.6288539  0.5031373  0.80867594]
 [0.6624842  0.81948024 0.89829177]
 [0.7793847  0.32334435 0.9000929 ]
 [0.87943095 0.83889276 0.89797807]
 [0.89875305 0.14298071 0.792202  ]]",Warrior One
"[[0.2988806  0.6918131  0.7989993 ]
 [0.28694034 0.6705376  0.6341077 ]
 [0.2876007  0.67021465 0.7553022 ]
 [0.30924684 0.62814105 0.6269984 ]
 [0.31199327 0.62839985 0.8320638 ]
 [0.39782223 0.63894683 0.8297832 ]
 [0.39081594 0.6388028  0.8722178 ]
 [0.24708697 0.5869094  0.5844091 ]
 [0.22963014 0.5972188  0.65945274]
 [0.17013034 0.551483   0.14492156]
 [0.10914351 0.5549476  0.8420445 ]
 [0.66786444 0.6505164  0.59873295]
 [0.66772157 0.6270056  0.7134229 ]
 [0.678001   0.85294634 0.87765074]
 [0.8151787  0.4021032  0.88714266]
 [0.9075808  0.8637819  0.8240388 ]
 [0.87708735 0.14397547 0.9000492 ]]",Warrior One
"[[0.36492085 0.6222913  0.5789193 ]
 [0.359851   0.6140802  0.5210818 ]
 [0.35827968 0.61531687 0.6111758 ]
 [0.3816079  0.5990839  0.6196869 ]
 [0.37806234 0.6074207  0.6365665 ]
 [0.4188587  0.60897714 0.6382708 ]
 [0.41462117 0.60614246 0.7981597 ]
 [0.33004376 0.6254014  0.31509227]
 [0.3331167  0.62861335 0.41409943]
 [0.26632494 0.61882097 0.29868674]
 [0.26337063 0.61946654 0.4672133 ]
 [0.5868427  0.6188672  0.7037309 ]
 [0.5860031  0.62264216 0.69059527]
 [0.67474836 0.5044865  0.6915477 ]
 [0.61174357 0.77306587 0.7272482 ]
 [0.731722   0.41484407 0.4916398 ]
 [0.7443828  0.77683675 0.7255886 ]]",Warrior One
"[[0.35135642 0.4004289  0.61362725]
 [0.3489036  0.3880975  0.64084756]
 [0.34891158 0.39044005 0.63183534]
 [0.37264037 0.36682144 0.49229077]
 [0.3689258  0.3696718  0.45117512]
 [0.41676205 0.39501297 0.7467685 ]
 [0.4154162  0.379288   0.6747471 ]
 [0.32792786 0.36337066 0.54975057]
 [0.32417282 0.3590105  0.6826515 ]
 [0.26741645 0.3112212  0.56551266]
 [0.26628605 0.30850017 0.7660913 ]
 [0.6069536  0.42287216 0.84080654]
 [0.604974   0.39355844 0.86006916]
 [0.64139843 0.5664831  0.8715748 ]
 [0.7028016  0.27115768 0.7005606 ]
 [0.77231485 0.5676755  0.9372578 ]
 [0.77069926 0.15946789 0.75350815]]",Warrior One
"[[0.27781254 0.03452409 0.76374465]
 [0.25247636 0.02509503 0.6931926 ]
 [0.25501946 0.02561593 0.74795794]
 [0.21766919 0.07046498 0.85774875]
 [0.21956359 0.06570564 0.8642798 ]
 [0.23088907 0.17850067 0.65914905]
 [0.2236465  0.18370245 0.8754722 ]
 [0.24616942 0.35448432 0.6854644 ]
 [0.24527603 0.3533122  0.791314  ]
 [0.30669063 0.520378   0.8807069 ]
 [0.2904633  0.49804962 0.31791228]
 [0.25285512 0.471797   0.8193402 ]
 [0.24486436 0.46280703 0.66166496]
 [0.5396342  0.4335859  0.86391586]
 [0.30430022 0.70931166 0.87862724]
 [0.7904344  0.44375435 0.77229816]
 [0.2870186  0.9328927  0.9335638 ]]",Warrior Three
"[[0.29283607 0.92742777 0.83928245]
 [0.2663957  0.93615735 0.7053275 ]
 [0.2650237  0.9360947  0.69590616]
 [0.22317691 0.8923675  0.88707834]
 [0.22275347 0.8924115  0.6624763 ]
 [0.2652966  0.80219394 0.68135905]
 [0.2530951  0.7896693  0.84723556]
 [0.2947724  0.6723865  0.31502572]
 [0.19472761 0.6068809  0.86599207]
 [0.29776827 0.52240413 0.30600744]
 [0.28797048 0.49800548 0.71964765]
 [0.38406387 0.5305454  0.67563087]
 [0.3503372  0.48040506 0.8699416 ]
 [0.6267728  0.50792176 0.86606944]
 [0.34972176 0.24054626 0.85119134]
 [0.83171576 0.49950835 0.8731662 ]
 [0.31676063 0.06543881 0.93735445]]",Warrior Three
